
1534053909.774890,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983644575,"rtc_time":"2000-01-01 00:00:06::594","hs_time":53126723,"module":"gloria","level":"debug"}
1534053910.393848,25,25,r,{"type":"gloria_flood","msg_size":50,"mod":7,"rmn_tx":1,"slt_idx":8,"fld_size":50,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":13,"msg":"Hello World! from FlockLab Node 3, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":3,"msg_dst":13,"msg_strm":0,"rtc_time":"2000-01-01 00:00:07::195","hs_time":57932888,"module":"gloria","level":"debug"}
1534053910.967865,25,25,w,gloria rx

1534053911.309611,25,25,w,gloria rx -m 9 -s 50 -t 4000000 -a

1534053911.313965,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983650606,"rtc_time":"2000-01-01 00:00:08::138","hs_time":65478211,"module":"gloria","level":"debug"}
1534053911.742958,25,25,r,{"type":"gloria_flood","msg_size":48,"mod":9,"rmn_tx":2,"slt_idx":6,"fld_size":50,"initial":false,"frst_pow":1,"frst_rx_idx":1,"acked":true,"ack_dst":9,"msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":2,"msg_pow":1,"msg_src":1027,"msg_dst":4129,"msg_strm":32840,"rtc_time":"2000-01-01 00:00:08::546","hs_time":68740565,"module":"gloria","level":"debug"}
1534053912.516130,25,25,w,gloria rx

1534053912.858124,25,25,w,gloria rx -m 5 -s 50 -t 4000000 -a

1534053914.065037,25,25,w,gloria rx

1534053914.410741,25,25,w,gloria rx -m 7 -s 50 -t 4000000 -a

1534053915.617551,25,25,w,gloria rx

1534053915.960808,25,25,w,gloria rx -m 9 -s 50 -t 4000000 -a

1534053917.164876,25,25,w,gloria rx

1534053917.508611,25,25,w,gloria rx -m 5 -s 50 -t 4000000 -a

1534053918.708883,25,25,w,gloria rx

1534053919.049961,25,25,w,gloria rx -m 7 -s 50 -t 4000000 -a

1534053920.253391,25,25,w,gloria rx

1534053920.594301,25,25,w,gloria rx -m 9 -s 50 -t 4000000 -a

1534053921.797775,25,25,w,gloria rx

1534053922.139224,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053922.144376,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983692908,"rtc_time":"2000-01-01 00:00:18::968","hs_time":152112738,"module":"gloria","level":"debug"}
1534053923.033126,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":1,"slt_idx":6,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":4,"msg":"Hello World! from FlockLab Node 10, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":10,"msg_dst":4,"msg_strm":0,"rtc_time":"2000-01-01 00:00:19::831","hs_time":159024293,"module":"gloria","level":"debug"}
1534053923.340904,25,25,w,gloria rx

1534053923.682917,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053924.885445,25,25,w,gloria rx

1534053925.227075,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053925.238017,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983704955,"rtc_time":"2000-01-01 00:00:22::052","hs_time":176785003,"module":"gloria","level":"debug"}
1534053925.653990,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":1,"acked":false,"msg":"Hello World! from FlockLab Node 10, Mod: 9","msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":2,"msg_pow":1,"msg_src":10,"msg_dst":4,"msg_strm":0,"rtc_time":"2000-01-01 00:00:22::472","hs_time":180148927,"module":"gloria","level":"debug"}
1534053926.429430,25,25,w,gloria rx

1534053926.772058,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053926.814440,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983710999,"rtc_time":"2000-01-01 00:00:23::599","hs_time":189163139,"module":"gloria","level":"debug"}
1534053927.783164,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":0,"slt_idx":7,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg":"Hello World! from FlockLab Node 13, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":1,"msg_pow":1,"msg_src":13,"msg_dst":4,"msg_strm":0,"rtc_time":"2000-01-01 00:00:24::581","hs_time":197016589,"module":"gloria","level":"debug"}
1534053927.973964,25,25,w,gloria rx

1534053928.316210,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053928.330801,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983717034,"rtc_time":"2000-01-01 00:00:25::144","hs_time":201522836,"module":"gloria","level":"debug"}
1534053928.943309,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":1,"slt_idx":8,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":23,"msg":"Hello World! from FlockLab Node 13, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":13,"msg_dst":23,"msg_strm":0,"rtc_time":"2000-01-01 00:00:25::745","hs_time":206329021,"module":"gloria","level":"debug"}
1534053929.520900,25,25,w,gloria rx

1534053929.865534,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053929.902335,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983723073,"rtc_time":"2000-01-01 00:00:26::690","hs_time":213890695,"module":"gloria","level":"debug"}
1534053930.283225,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":16408,"msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":1,"msg_pow":1,"msg_src":13,"msg_dst":24,"msg_strm":0,"rtc_time":"2000-01-01 00:00:27::101","hs_time":217175180,"module":"gloria","level":"debug"}
1534053931.072838,25,25,w,gloria rx

1534053931.409890,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053931.430546,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983729123,"rtc_time":"2000-01-01 00:00:28::239","hs_time":226281038,"module":"gloria","level":"debug"}
1534053932.454485,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":2,"slt_idx":6,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":1,"acked":true,"ack_dst":1,"msg":"Hello World! from FlockLab Node 15, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":2,"msg_pow":1,"msg_src":15,"msg_dst":1,"msg_strm":0,"rtc_time":"2000-01-01 00:00:29::271","hs_time":234537289,"module":"gloria","level":"debug"}
1534053932.614020,25,25,w,gloria rx

1534053932.957231,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053932.964641,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983735154,"rtc_time":"2000-01-01 00:00:29::783","hs_time":238632578,"module":"gloria","level":"debug"}
1534053933.563637,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":2,"slt_idx":6,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":1,"acked":true,"ack_dst":20,"msg":"Hello World! from FlockLab Node 15, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":2,"msg_pow":1,"msg_src":15,"msg_dst":20,"msg_strm":0,"rtc_time":"2000-01-01 00:00:30::383","hs_time":243438840,"module":"gloria","level":"debug"}
1534053934.156666,25,25,w,gloria rx

1534053934.502119,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053935.701119,25,25,w,gloria rx

1534053936.047038,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053936.054434,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983747220,"rtc_time":"2000-01-01 00:00:32::872","hs_time":263343760,"module":"gloria","level":"debug"}
1534053936.764246,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":2,"slt_idx":4,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":24,"msg":"Hello World! from FlockLab Node 20, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":20,"msg_dst":24,"msg_strm":0,"rtc_time":"2000-01-01 00:00:33::568","hs_time":268910677,"module":"gloria","level":"debug"}
1534053937.247307,25,25,w,gloria rx

1534053937.596662,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053937.605249,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983753247,"rtc_time":"2000-01-01 00:00:34::415","hs_time":275687041,"module":"gloria","level":"debug"}
1534053938.293745,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":2,"acked":false,"msg":"Hello World! from FlockLab Node 20, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":1,"msg_pow":1,"msg_src":20,"msg_dst":4,"msg_strm":0,"rtc_time":"2000-01-01 00:00:35::111","hs_time":281261772,"module":"gloria","level":"debug"}
1534053938.794691,25,25,w,gloria rx

1534053939.138772,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053939.144522,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983759302,"rtc_time":"2000-01-01 00:00:35::965","hs_time":288087691,"module":"gloria","level":"debug"}
1534053939.578283,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":1,"msg_pow":1,"msg_src":20,"msg_dst":1027,"msg_strm":76,"rtc_time":"2000-01-01 00:00:36::375","hs_time":291371943,"module":"gloria","level":"debug"}
1534053940.344542,25,25,w,gloria rx

1534053940.686855,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053941.889261,25,25,w,gloria rx

1534053942.233098,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053943.438541,25,25,w,gloria rx

1534053943.780924,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053944.983535,25,25,w,gloria rx

1534053945.324531,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053946.529812,25,25,w,gloria rx

1534053946.874887,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053948.076997,25,25,w,gloria rx

1534053948.423669,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053949.626908,25,25,w,gloria rx

1534053949.968434,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053949.975100,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983801615,"rtc_time":"2000-01-01 00:00:46::797","hs_time":374744651,"module":"gloria","level":"debug"}
1534053950.527368,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":2,"slt_idx":2,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":25,"msg":"Hello World! from FlockLab Node 24, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":24,"msg_dst":25,"msg_strm":0,"rtc_time":"2000-01-01 00:00:47::325","hs_time":378966996,"module":"gloria","level":"debug"}
1534053951.175041,25,25,w,gloria rx

1534053951.517374,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053951.524771,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983807650,"rtc_time":"2000-01-01 00:00:48::342","hs_time":387104394,"module":"gloria","level":"debug"}
1534053952.255100,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":1,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":3,"acked":false,"msg":"Hello World! from FlockLab Node 24, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":2,"msg_pow":1,"msg_src":24,"msg_dst":8,"msg_strm":0,"rtc_time":"2000-01-01 00:00:49::066","hs_time":392895847,"module":"gloria","level":"debug"}
1534053952.716747,25,25,w,gloria rx

1534053953.059776,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053953.064167,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983813685,"rtc_time":"2000-01-01 00:00:49::887","hs_time":399464080,"module":"gloria","level":"debug"}
1534053953.540067,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":1,"acked":false,"msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":2,"msg_pow":1,"msg_src":24,"msg_dst":26,"msg_strm":0,"rtc_time":"2000-01-01 00:00:50::307","hs_time":402827675,"module":"gloria","level":"debug"}
1534053954.419104,25,25,w,gloria sync

1534053954.610723,25,25,w,gloria tx -m 5 -p "Hello World! from FlockLab Node 25, Mod: 5" -t 4000000 -d 24

1534053954.618777,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":0,"slt_idx":1,"fld_size":8,"initial":true,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":0,"msg_pow":1,"msg_time":3697983819739,"rtc_time":"2000-01-01 00:00:51::433","hs_time":411832937,"module":"gloria","level":"debug"}
1534053955.313740,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":1,"slt_idx":4,"fld_size":51,"initial":true,"acked":true,"ack_dst":24,"msg":"Hello World! from FlockLab Node 25, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":0,"msg_pow":1,"msg_src":25,"msg_dst":24,"msg_strm":0,"rtc_time":"2000-01-01 00:00:52::133","hs_time":417429191,"module":"gloria","level":"debug"}
1534053955.963573,25,25,w,gloria sync

1534053956.152714,25,25,w,gloria tx -m 7 -p "Hello World! from FlockLab Node 25, Mod: 7" -t 4000000 -d 15

1534053956.160124,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":0,"slt_idx":1,"fld_size":8,"initial":true,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":0,"msg_pow":1,"msg_time":3697983825770,"rtc_time":"2000-01-01 00:00:52::977","hs_time":424184497,"module":"gloria","level":"debug"}
1534053956.783200,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":true,"acked":true,"ack_dst":15,"msg":"Hello World! from FlockLab Node 25, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":0,"msg_pow":1,"msg_src":25,"msg_dst":15,"msg_strm":0,"rtc_time":"2000-01-01 00:00:53::592","hs_time":429101756,"module":"gloria","level":"debug"}
1534053957.507977,25,25,w,gloria sync

1534053957.697216,25,25,w,gloria tx -m 9 -p "Hello World! from FlockLab Node 25, Mod: 9" -t 4000000 -d 33

1534053957.702771,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":0,"slt_idx":1,"fld_size":8,"initial":true,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":0,"msg_pow":1,"msg_time":3697983831802,"rtc_time":"2000-01-01 00:00:54::521","hs_time":436538032,"module":"gloria","level":"debug"}
1534053958.113909,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":true,"acked":false,"msg":"Hello World! from FlockLab Node 25, Mod: 9","msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":0,"msg_pow":1,"msg_src":25,"msg_dst":33,"msg_strm":0,"rtc_time":"2000-01-01 00:00:54::936","hs_time":439856743,"module":"gloria","level":"debug"}
1534053958.901926,25,25,w,gloria rx

1534053959.246612,25,25,w,gloria rx -m 5 -s 51 -t 4000000 -a

1534053959.258917,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983837833,"rtc_time":"2000-01-01 00:00:56::069","hs_time":448919158,"module":"gloria","level":"debug"}
1534053959.964266,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":5,"rmn_tx":2,"slt_idx":4,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":33,"msg":"Hello World! from FlockLab Node 26, Mod: 5","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":26,"msg_dst":33,"msg_strm":0,"rtc_time":"2000-01-01 00:00:56::765","hs_time":454486102,"module":"gloria","level":"debug"}
1534053960.447596,25,25,w,gloria rx

1534053960.789241,25,25,w,gloria rx -m 7 -s 51 -t 4000000 -a

1534053960.804337,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983843876,"rtc_time":"2000-01-01 00:00:57::616","hs_time":461295245,"module":"gloria","level":"debug"}
1534053961.304061,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":7,"rmn_tx":2,"slt_idx":4,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":true,"ack_dst":20,"msg":"Hello World! from FlockLab Node 26, Mod: 7","msg_type":7,"msg_sync":false,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_src":26,"msg_dst":20,"msg_strm":0,"rtc_time":"2000-01-01 00:00:58::104","hs_time":465197777,"module":"gloria","level":"debug"}
1534053961.996187,25,25,w,gloria rx

1534053962.340996,25,25,w,gloria rx -m 9 -s 51 -t 4000000 -a

1534053962.344865,25,25,r,{"type":"gloria_flood","msg_size":8,"mod":3,"rmn_tx":1,"slt_idx":1,"fld_size":8,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":1,"msg_sync":true,"msg_retr":0,"msg_hop":1,"msg_pow":1,"msg_time":3697983849935,"rtc_time":"2000-01-01 00:00:59::167","hs_time":473704067,"module":"gloria","level":"debug"}
1534053962.773688,25,25,r,{"type":"gloria_flood","msg_size":51,"mod":9,"rmn_tx":0,"slt_idx":9,"fld_size":51,"initial":false,"frst_pow":1,"frst_rx_idx":0,"acked":false,"msg_type":7,"msg_sync":false,"msg_retr":1,"msg_hop":1,"msg_pow":1,"msg_src":26,"msg_dst":1,"msg_strm":0,"rtc_time":"2000-01-01 00:00:59::578","hs_time":476993182,"module":"gloria","level":"debug"}
